Date_reported,casos_nuevos,muertes_nuevas,region
2021-06-12,52300,1142,EURO
2021-06-13,49823,757,EURO
2021-06-14,41594,778,EURO
2021-06-15,40904,1043,EURO
2021-06-16,46224,1177,EURO
2021-06-17,50397,1120,EURO
2021-06-18,54236,1123,EURO
2021-06-19,54745,1063,EURO
2021-06-20,50839,743,EURO
2021-06-21,43888,812,EURO
2021-06-22,43721,1007,EURO
2021-06-23,52048,1152,EURO
2021-06-24,62267,1153,EURO
2021-06-25,61869,1144,EURO
2021-06-26,61345,1295,EURO
2021-06-27,62629,908,EURO
2021-06-28,56242,964,EURO
2021-06-29,62987,1272,EURO
2021-06-30,71597,1247,EURO
2021-07-01,84828,1107,EURO
2021-07-02,89389,1046,EURO
2021-07-03,90365,1050,EURO
2021-07-04,88392,846,EURO
2021-07-05,80953,1079,EURO
2021-07-06,80002,1063,EURO
2021-07-07,97464,1109,EURO
2021-07-08,111211,1117,EURO
2021-07-09,117753,1039,EURO
2021-07-10,122583,1066,EURO
2021-07-11,122478,937,EURO
2021-07-12,108469,1127,EURO
2021-07-13,107406,1064,EURO
2021-07-14,132347,1117,EURO
2021-07-15,151941,1091,EURO
2021-07-16,156320,1082,EURO
2021-07-17,164552,1050,EURO
2021-07-18,167754,991,EURO
2021-07-19,146130,1302,EURO
2021-07-20,126546,1059,EURO
2021-07-21,167194,1125,EURO
2021-07-22,172095,1200,EURO
2021-07-23,170286,1165,EURO
2021-07-24,165737,1171,EURO
2021-07-25,160518,1108,EURO
2021-07-26,132934,1539,EURO
2021-07-27,120162,1142,EURO
2021-07-28,159247,1239,EURO
2021-07-29,175029,1307,EURO
2021-07-30,172231,1201,EURO
2021-07-31,170396,1241,EURO
2021-08-01,160943,1218,EURO
2021-08-02,137777,1159,EURO
2021-08-03,119475,2033,EURO
2021-08-04,162459,1452,EURO
2021-08-05,180402,1397,EURO
2021-08-06,176940,1373,EURO
2021-08-07,174254,1389,EURO
2021-08-08,169566,1289,EURO
2021-08-09,143108,2077,EURO
2021-08-10,128218,1349,EURO
2021-08-11,172086,1499,EURO
2021-08-12,191750,1476,EURO
2021-08-13,186216,1495,EURO
2021-08-14,183418,1575,EURO
2021-08-15,165846,1414,EURO
2021-08-16,143427,2318,EURO
2021-08-17,137524,1523,EURO
2021-08-18,169185,1699,EURO
2021-08-19,191729,1721,EURO
2021-08-20,188897,1720,EURO
2021-08-21,185116,1684,EURO
2021-08-22,173246,1667,EURO
2021-08-23,147162,2504,EURO
2021-08-24,143595,1686,EURO
2021-08-25,183899,1922,EURO
2021-08-26,193818,1936,EURO
2021-08-27,189097,1803,EURO
2021-08-28,176852,1781,EURO
2021-08-29,165473,1788,EURO
2021-08-30,140773,1676,EURO
2021-08-31,134662,2946,EURO
2021-09-01,178811,1920,EURO
2021-09-02,189854,2116,EURO
2021-09-03,189327,2090,EURO
2021-09-04,178838,1941,EURO
2021-09-05,160858,1744,EURO
2021-09-06,137054,2421,EURO
2021-09-07,146425,1922,EURO
2021-09-08,174465,2155,EURO
2021-09-09,180022,2210,EURO
2021-09-10,174254,2048,EURO
2021-09-11,174112,1901,EURO
2021-09-12,150690,1762,EURO
2021-09-13,133578,2276,EURO
2021-09-14,141389,2038,EURO
2021-09-15,172462,2255,EURO
2021-09-16,177609,2183,EURO
2021-09-17,164375,2062,EURO
2021-09-18,166386,2104,EURO
2021-09-19,155322,1854,EURO
2021-09-20,132030,2143,EURO
2021-09-21,149025,2159,EURO
2021-09-22,169099,2357,EURO
2021-09-23,174626,2249,EURO
2021-09-24,173308,2276,EURO
2021-09-25,165922,2156,EURO
2021-09-26,148132,1826,EURO
2021-09-27,134542,1792,EURO
2021-09-28,154536,2294,EURO
2021-09-29,179960,2467,EURO
2021-09-30,187657,2434,EURO
2021-10-01,184901,2280,EURO
2021-10-02,180866,2277,EURO
2021-10-03,154423,2001,EURO
2021-10-04,138964,1904,EURO
2021-10-05,163147,2629,EURO
2021-10-06,189689,2752,EURO
2021-10-07,198699,2578,EURO
2021-10-08,195097,2641,EURO
2020-01-03,0,0,SEARO
2020-01-04,0,0,SEARO
2020-01-05,0,0,SEARO
2020-01-06,0,0,SEARO
2020-01-07,0,0,SEARO
2020-01-08,0,0,SEARO
2020-01-09,0,0,SEARO
2020-01-10,0,0,SEARO
2020-01-11,0,0,SEARO
2020-01-12,0,0,SEARO
2020-01-13,1,0,SEARO
2020-01-14,4,0,SEARO
2020-01-15,0,0,SEARO
2020-01-16,0,0,SEARO
2020-01-17,-3,0,SEARO
2020-01-18,4,0,SEARO
2020-01-19,0,0,SEARO
2020-01-20,0,0,SEARO
2020-01-21,0,0,SEARO
2020-01-22,1,0,SEARO
2020-01-23,-2,0,SEARO
2020-01-24,8,0,SEARO
2020-01-25,0,0,SEARO
2020-01-26,-3,0,SEARO
2020-01-27,12,0,SEARO
2020-01-28,-2,0,SEARO
2020-01-29,8,0,SEARO
2020-01-30,1,0,SEARO
2020-01-31,9,0,SEARO
2020-02-01,-4,0,SEARO
2020-02-02,1,0,SEARO
2020-02-03,1,0,SEARO
2020-02-04,10,0,SEARO
2020-02-05,-4,0,SEARO
2020-02-06,4,0,SEARO
2020-02-07,0,0,SEARO
2020-02-08,3,0,SEARO
2020-02-09,-3,0,SEARO
2020-02-10,0,0,SEARO
2020-02-11,4,0,SEARO
2020-02-12,4,0,SEARO
2020-02-13,0,0,SEARO
2020-02-14,0,0,SEARO
2020-02-15,-3,0,SEARO
2020-02-16,4,0,SEARO
2020-02-17,-3,0,SEARO
2020-02-18,4,0,SEARO
2020-02-19,0,0,SEARO
2020-02-20,0,0,SEARO
2020-02-21,0,0,SEARO
2020-02-22,0,0,SEARO
2020-02-23,0,0,SEARO
2020-02-24,0,0,SEARO
2020-02-25,-2,0,SEARO
2020-02-26,3,0,SEARO
2020-02-27,4,0,SEARO
2020-02-28,-3,0,SEARO
2020-02-29,1,0,SEARO
2020-03-01,4,1,SEARO
2020-03-02,-3,0,SEARO
2020-03-03,12,0,SEARO
2020-03-04,19,0,SEARO
2020-03-05,1,0,SEARO
2020-03-06,6,0,SEARO
2020-03-07,11,0,SEARO
2020-03-08,10,0,SEARO
2020-03-09,7,0,SEARO
2020-03-10,20,0,SEARO
2020-03-11,23,1,SEARO
2020-03-12,36,0,SEARO
2020-03-13,21,2,SEARO
2020-03-14,37,3,SEARO
2020-03-15,110,0,SEARO
2020-03-16,68,1,SEARO
2020-03-17,106,1,SEARO
2020-03-18,118,14,SEARO
2020-03-19,183,8,SEARO
2020-03-20,173,7,SEARO
2020-03-21,244,6,SEARO
2020-03-22,339,14,SEARO
2020-03-23,279,4,SEARO
2020-03-24,309,10,SEARO
2020-03-25,304,5,SEARO
2020-03-26,264,23,SEARO
2020-03-27,329,14,SEARO
2020-03-28,406,18,SEARO
2020-03-29,353,20,SEARO
2020-03-30,367,14,SEARO
2020-03-31,430,20,SEARO
2020-04-01,681,30,SEARO
2020-04-02,555,29,SEARO
2020-04-03,647,22,SEARO
2020-04-04,817,26,SEARO
2020-04-05,780,19,SEARO
2020-04-06,1007,50,SEARO
2020-04-07,685,24,SEARO
2020-04-08,1242,56,SEARO
2020-04-09,1097,70,SEARO
2020-04-10,916,63,SEARO
2020-04-11,1477,66,SEARO
2020-04-12,1496,87,SEARO
2020-04-13,1340,69,SEARO
2020-04-14,1769,99,SEARO
2020-04-15,1652,54,SEARO
2020-04-16,1719,77,SEARO
2020-04-17,1713,63,SEARO
2020-04-18,1690,68,SEARO
2020-04-19,2047,81,SEARO
2020-04-20,2297,54,SEARO
2020-04-21,2234,83,SEARO
2020-04-22,2081,80,SEARO
2020-04-23,2232,61,SEARO
2020-04-24,2714,83,SEARO
2020-04-25,2266,98,SEARO
2020-04-26,2793,77,SEARO
2020-04-27,2206,78,SEARO
2020-04-28,2612,75,SEARO
2020-04-29,2856,92,SEARO
2020-04-30,2806,81,SEARO
2020-05-01,3094,84,SEARO
2020-05-02,3219,107,SEARO
2020-05-03,3700,99,SEARO
2020-05-04,3701,97,SEARO
2020-05-05,5237,205,SEARO
2020-05-06,4194,154,SEARO
2020-05-07,4667,138,SEARO
2020-05-08,4581,123,SEARO
2020-05-09,4553,120,SEARO
2020-05-10,4620,156,SEARO
2020-05-11,5557,126,SEARO
2020-05-12,5212,114,SEARO
2020-05-13,5483,163,SEARO
2020-05-14,5381,163,SEARO
2020-05-15,5733,148,SEARO
2020-05-16,5527,133,SEARO
2020-05-17,6805,194,SEARO
2020-05-18,7450,221,SEARO
2020-05-19,6813,185,SEARO
2020-05-20,7997,177,SEARO
2020-05-21,8448,191,SEARO
2020-05-22,8546,220,SEARO
2020-05-23,9612,182,SEARO
2020-05-24,8954,196,SEARO
2020-05-25,9579,197,SEARO
2020-05-26,8392,195,SEARO
2020-05-27,8907,247,SEARO
2020-05-28,9569,233,SEARO
2020-05-29,10913,223,SEARO
2020-05-30,10650,346,SEARO
2020-05-31,11852,275,SEARO
2020-06-01,11599,282,SEARO
2020-06-02,12092,265,SEARO
2020-06-03,12566,290,SEARO
2020-06-04,12735,319,SEARO
2020-06-05,13678,354,SEARO
2020-06-06,13875,363,SEARO
2020-06-07,13643,379,SEARO
2020-06-08,13922,346,SEARO
2020-06-09,14557,357,SEARO
2020-06-10,14733,347,SEARO
2020-06-11,14446,435,SEARO
2020-06-12,16021,491,SEARO
2020-06-13,15624,475,SEARO
2020-06-14,16380,387,SEARO
2020-06-15,16117,427,SEARO
2020-06-16,16054,466,SEARO
2020-06-17,16634,2092,SEARO
2020-06-18,18733,437,SEARO
2020-06-19,18340,415,SEARO
2020-06-20,19352,468,SEARO
2020-06-21,20248,382,SEARO
2020-06-22,19809,518,SEARO
2020-06-23,20003,391,SEARO
2020-06-24,21206,540,SEARO
2020-06-25,22507,506,SEARO
2020-06-26,23011,511,SEARO
2020-06-27,24041,456,SEARO
2020-06-28,25406,487,SEARO
2020-06-29,25056,477,SEARO
2020-06-30,23845,553,SEARO
2020-07-01,24329,608,SEARO
2020-07-02,25301,526,SEARO
2020-07-03,26075,471,SEARO
2020-07-04,27780,528,SEARO
2020-07-05,29530,751,SEARO
2020-07-06,28870,542,SEARO
2020-07-07,26765,590,SEARO
2020-07-08,28381,579,SEARO
2020-07-09,31109,586,SEARO
2020-07-10,31555,564,SEARO
2020-07-11,31663,618,SEARO
2020-07-12,33243,669,SEARO
2020-07-13,33294,589,SEARO
2020-07-14,33434,641,SEARO
2020-07-15,34644,703,SEARO
2020-07-16,37258,722,SEARO
2020-07-17,39581,823,SEARO
2020-07-18,39434,764,SEARO
2020-07-19,43218,707,SEARO
2020-07-20,45273,827,SEARO
2020-07-21,42062,709,SEARO
2020-07-22,42539,831,SEARO
2020-07-23,50655,1297,SEARO
2020-07-24,53831,865,SEARO
2020-07-25,53502,845,SEARO
2020-07-26,52633,826,SEARO
2020-07-27,54465,805,SEARO
2020-07-28,52866,754,SEARO
2020-07-29,54179,877,SEARO
2020-07-30,57160,910,SEARO
2020-07-31,60195,884,SEARO
2020-08-01,61350,848,SEARO
2020-08-02,57615,920,SEARO
2020-08-03,56564,867,SEARO
2020-08-04,56312,941,SEARO
2020-08-05,57521,956,SEARO
2020-08-06,61592,1017,SEARO
2020-08-07,68432,990,SEARO
2020-08-08,66937,1033,SEARO
2020-08-09,69311,963,SEARO
2020-08-10,67112,1093,SEARO
2020-08-11,59024,970,SEARO
2020-08-12,66544,964,SEARO
2020-08-13,72384,1056,SEARO
2020-08-14,70327,1100,SEARO
2020-08-15,70577,1083,SEARO
2020-08-16,68352,1057,SEARO
2020-08-17,63110,1039,SEARO
2020-08-18,61154,1002,SEARO
2020-08-19,70014,1208,SEARO
2020-08-20,75666,1097,SEARO
2020-08-21,74561,1116,SEARO
2020-08-22,75013,1096,SEARO
2020-08-23,74207,1037,SEARO
2020-08-24,66673,966,SEARO
2020-08-25,66980,1002,SEARO
2020-08-26,73176,1211,SEARO
2020-08-27,82160,1197,SEARO
2020-08-28,83600,1222,SEARO
2020-08-29,83028,1159,SEARO
2020-08-30,84914,1087,SEARO
2020-08-31,84611,1087,SEARO
2020-09-01,76001,958,SEARO
2020-09-02,85364,1204,SEARO
2020-09-03,91107,1216,SEARO
2020-09-04,90062,1224,SEARO
2020-09-05,92809,1244,SEARO
2020-09-06,96922,1194,SEARO
2020-09-07,96995,1169,SEARO
2020-09-08,81888,1276,SEARO
2020-09-09,96219,1275,SEARO
2020-09-10,103021,1341,SEARO
2020-09-11,103904,1337,SEARO
2020-09-12,104285,1359,SEARO
2020-09-13,101028,1233,SEARO
2020-09-14,98558,1309,SEARO
2020-09-15,90702,1236,SEARO
2020-09-16,97686,1463,SEARO
2020-09-17,104704,1303,SEARO
2020-09-18,104373,1341,SEARO
2020-09-19,100685,1418,SEARO
2020-09-20,100192,1286,SEARO
2020-09-21,94596,1317,SEARO
2020-09-22,82800,1250,SEARO
2020-09-23,91420,1301,SEARO
2020-09-24,94913,1310,SEARO
2020-09-25,94349,1306,SEARO
2020-09-26,92812,1247,SEARO
2020-09-27,96268,1274,SEARO
2020-09-28,89272,1198,SEARO
2020-09-29,78552,972,SEARO
2020-09-30,88654,1393,SEARO
2020-10-01,95432,1363,SEARO
2020-10-02,90986,1271,SEARO
2020-10-03,88009,1215,SEARO
2020-10-04,84266,1090,SEARO
2020-10-05,83391,1097,SEARO
2020-10-06,70164,1082,SEARO
2020-10-07,83059,1169,SEARO
2020-10-08,90701,1153,SEARO
2020-10-09,79048,1114,SEARO
2020-10-10,85400,1102,SEARO
2020-10-11,84467,1089,SEARO
2020-10-12,77574,1006,SEARO
2020-10-13,65931,871,SEARO
2020-10-14,73292,926,SEARO
2020-10-15,78496,880,SEARO
2020-10-16,74772,1056,SEARO
2020-10-17,72181,995,SEARO
2020-10-18,71690,1184,SEARO
2020-10-19,65788,777,SEARO
2020-10-20,56282,780,SEARO
2020-10-21,67168,934,SEARO
2020-10-22,67110,888,SEARO
2020-10-23,67043,892,SEARO
2020-10-24,62518,862,SEARO
2020-10-25,59892,750,SEARO
2020-10-26,53111,673,SEARO
2020-10-27,43816,669,SEARO
2020-10-28,53210,682,SEARO
2020-10-29,59513,687,SEARO
2020-10-30,58669,720,SEARO
2020-10-31,56594,713,SEARO
2020-11-01,55705,614,SEARO
2020-11-02,53536,673,SEARO
2020-11-03,47738,672,SEARO
2020-11-04,56110,716,SEARO
2020-11-05,60764,873,SEARO
2020-11-06,57236,831,SEARO
2020-11-07,60493,738,SEARO
2020-11-08,55458,710,SEARO
2020-11-09,54421,648,SEARO
2020-11-10,47345,596,SEARO
2020-11-11,54286,672,SEARO
2020-11-12,57452,712,SEARO
2020-11-13,55855,729,SEARO
2020-11-14,55008,691,SEARO
2020-11-15,50432,579,SEARO
2020-11-16,39033,592,SEARO
2020-11-17,37298,640,SEARO
2020-11-18,48363,658,SEARO
2020-11-19,56948,767,SEARO
2020-11-20,56991,738,SEARO
2020-11-21,56816,729,SEARO
2020-11-22,55174,643,SEARO
2020-11-23,54795,760,SEARO
2020-11-24,47963,680,SEARO
2020-11-25,56295,688,SEARO
2020-11-26,55252,749,SEARO
2020-11-27,55064,758,SEARO
2020-11-28,51968,699,SEARO
2020-11-29,53019,757,SEARO
2020-11-30,49438,681,SEARO
2020-12-01,41642,706,SEARO
2020-12-02,48222,708,SEARO
2020-12-03,49668,769,SEARO
2020-12-04,47915,741,SEARO
2020-12-05,47803,714,SEARO
2020-12-06,47093,708,SEARO
2020-12-07,43798,607,SEARO
2020-12-08,37573,600,SEARO
2020-12-09,43410,638,SEARO
2020-12-10,42649,658,SEARO
2020-12-11,40749,656,SEARO
2020-12-12,40794,659,SEARO
2020-12-13,40673,629,SEARO
2020-12-14,37035,554,SEARO
2020-12-15,32833,591,SEARO
2020-12-16,37272,600,SEARO
2020-12-17,35194,566,SEARO
2020-12-18,33567,542,SEARO
2020-12-19,36679,558,SEARO
2020-12-20,37528,643,SEARO
2020-12-21,35125,603,SEARO
2020-12-22,29683,519,SEARO
2020-12-23,35183,543,SEARO
2020-12-24,35403,546,SEARO
2020-12-25,33695,650,SEARO
2020-12-26,32617,481,SEARO
2020-12-27,28238,581,SEARO
2020-12-28,28852,549,SEARO
2020-12-29,27502,563,SEARO
2020-12-30,31839,591,SEARO
2020-12-31,33159,554,SEARO
2021-01-01,30848,490,SEARO
2021-01-02,28730,504,SEARO
2021-01-03,27796,451,SEARO
2021-01-04,26417,444,SEARO
2021-01-05,27033,455,SEARO
2021-01-06,29870,497,SEARO
2021-01-07,32550,501,SEARO
2021-01-08,31592,507,SEARO
2021-01-09,30699,469,SEARO
2021-01-10,31002,439,SEARO
2021-01-11,27802,422,SEARO
2021-01-12,25270,523,SEARO
2021-01-13,30016,555,SEARO
2021-01-14,31314,532,SEARO
2021-01-15,30889,468,SEARO
2021-01-16,31733,503,SEARO
2021-01-17,28889,450,SEARO
2021-01-18,25497,486,SEARO
2021-01-19,22823,485,SEARO
2021-01-20,28754,456,SEARO
2021-01-21,29374,536,SEARO
2021-01-22,30684,455,SEARO
2021-01-23,28613,410,SEARO
2021-01-24,29009,375,SEARO
2021-01-25,25555,465,SEARO
2021-01-26,25284,491,SEARO
2021-01-27,27617,554,SEARO
2021-01-28,28188,635,SEARO
2021-01-29,35412,382,SEARO
2021-01-30,30323,385,SEARO
2021-01-31,27607,425,SEARO
2021-02-01,25109,421,SEARO
2021-02-02,21675,428,SEARO
2021-02-03,25495,330,SEARO
2021-02-04,26818,364,SEARO
2021-02-05,26357,339,SEARO
2021-02-06,25598,302,SEARO
2021-02-07,24433,265,SEARO
2021-02-08,21841,332,SEARO
2021-02-09,19741,310,SEARO
2021-02-10,21624,302,SEARO
2021-02-11,23235,343,SEARO
2021-02-12,20967,378,SEARO
2021-02-13,22509,396,SEARO
2021-02-14,20487,363,SEARO
2021-02-15,19759,295,SEARO
2021-02-16,20630,331,SEARO
2021-02-17,22935,321,SEARO
2021-02-18,23207,308,SEARO
2021-02-19,25084,295,SEARO
2021-02-20,23281,278,SEARO
2021-02-21,22754,280,SEARO
2021-02-22,25649,298,SEARO
2021-02-23,21590,426,SEARO
2021-02-24,22507,354,SEARO
2021-02-25,26501,411,SEARO
2021-02-26,26100,408,SEARO
2021-02-27,23850,317,SEARO
2021-02-28,23401,315,SEARO
2021-03-01,23444,281,SEARO
2021-03-02,19165,299,SEARO
2021-03-03,23044,308,SEARO
2021-03-04,26018,280,SEARO
2021-03-05,25117,252,SEARO
2021-03-06,25243,246,SEARO
2021-03-07,25778,232,SEARO
2021-03-08,26985,398,SEARO
2021-03-09,23254,305,SEARO
2021-03-10,25184,315,SEARO
2021-03-11,29687,259,SEARO
2021-03-12,31322,315,SEARO
2021-03-13,31071,256,SEARO
2021-03-14,31848,278,SEARO
2021-03-15,34242,297,SEARO
2021-03-16,32347,340,SEARO
2021-03-17,38451,365,SEARO
2021-03-18,45361,420,SEARO
2021-03-19,48619,377,SEARO
2021-03-20,49125,322,SEARO
2021-03-21,51130,325,SEARO
2021-03-22,56233,412,SEARO
2021-03-23,50596,373,SEARO
2021-03-24,56707,419,SEARO
2021-03-25,63867,386,SEARO
2021-03-26,68622,383,SEARO
2021-03-27,71049,533,SEARO
2021-03-28,71261,436,SEARO
2021-03-29,78780,473,SEARO
2021-03-30,66526,492,SEARO
2021-03-31,65548,513,SEARO
2021-04-01,85714,718,SEARO
2021-04-02,94288,616,SEARO
2021-04-03,99696,869,SEARO
2021-04-04,107626,999,SEARO
2021-04-05,115160,680,SEARO
2021-04-06,109605,682,SEARO
2021-04-07,129281,785,SEARO
2021-04-08,140391,924,SEARO
2021-04-09,145992,965,SEARO
2021-04-10,157017,970,SEARO
2021-04-11,164528,1008,SEARO
2021-04-12,182810,1127,SEARO
2021-04-13,175202,1083,SEARO
2021-04-14,197354,1252,SEARO
2021-04-15,213495,1308,SEARO
2021-04-16,229937,1421,SEARO
2021-04-17,245961,1584,SEARO
2021-04-18,273216,1711,SEARO
2021-04-19,286182,1887,SEARO
2021-04-20,273006,2083,SEARO
2021-04-21,309644,2365,SEARO
2021-04-22,329930,2384,SEARO
2021-04-23,347713,2534,SEARO
2021-04-24,360561,2887,SEARO
2021-04-25,363642,3006,SEARO
2021-04-26,369130,3111,SEARO
2021-04-27,339035,3051,SEARO
2021-04-28,377966,3595,SEARO
2021-04-29,396065,3997,SEARO
2021-04-30,403607,3796,SEARO
2021-05-01,417838,3774,SEARO
2021-05-02,409777,3952,SEARO
2021-05-03,386645,3712,SEARO
2021-05-04,375538,3793,SEARO
2021-05-05,402890,4127,SEARO
2021-05-06,433340,4268,SEARO
2021-05-07,436099,4220,SEARO
2021-05-08,421856,4507,SEARO
2021-05-09,423829,4439,SEARO
2021-05-10,387306,4188,SEARO
2021-05-11,351655,4435,SEARO
2021-05-12,369557,4618,SEARO
2021-05-13,384945,4524,SEARO
2021-05-14,361387,4401,SEARO
2021-05-15,343466,4281,SEARO
2021-05-16,327439,4423,SEARO
2021-05-17,309274,4613,SEARO
2021-05-18,283805,4800,SEARO
2021-05-19,290306,5080,SEARO
2021-05-20,300076,4383,SEARO
2021-05-21,284069,4636,SEARO
2021-05-22,280364,4609,SEARO
2021-05-23,263138,4142,SEARO
2021-05-24,244208,4864,SEARO
2021-05-25,218751,3950,SEARO
2021-05-26,228554,4536,SEARO
2021-05-27,233142,4189,SEARO
2021-05-28,208196,4057,SEARO
2021-05-29,194726,4012,SEARO
2021-05-30,185180,3806,SEARO
2021-05-31,173554,3518,SEARO
2021-06-01,145560,3138,SEARO
2021-06-02,152224,3607,SEARO
2021-06-03,155099,3265,SEARO
2021-06-04,152150,3133,SEARO
2021-06-05,138877,3727,SEARO
2021-06-06,131201,3051,SEARO
2021-06-07,118765,2824,SEARO
2021-06-08,104940,2551,SEARO
2021-06-09,112293,2614,SEARO
2021-06-10,114128,6606,SEARO
2021-06-11,110562,3798,SEARO
2021-06-12,101961,4363,SEARO
2021-06-13,100656,3568,SEARO
2021-06-14,90012,4355,SEARO
2021-06-15,79502,3055,SEARO
2021-06-16,83579,2953,SEARO
2021-06-17,91575,2791,SEARO
2021-06-18,87271,2055,SEARO
2021-06-19,85166,2091,SEARO
2021-06-20,83572,2152,SEARO
2021-06-21,80202,1924,SEARO
2021-06-22,71861,1728,SEARO
2021-06-23,79685,1945,SEARO
2021-06-24,89408,1864,SEARO
2021-06-25,84804,1986,SEARO
2021-06-26,82301,1752,SEARO
2021-06-27,84983,1908,SEARO
2021-06-28,85421,1623,SEARO
2021-06-29,75373,1596,SEARO
2021-06-30,86965,1555,SEARO
2021-07-01,93459,1802,SEARO
2021-07-02,92338,1673,SEARO
2021-07-03,89359,1479,SEARO
2021-07-04,90018,1814,SEARO
2021-07-05,91429,1593,SEARO
2021-07-06,89283,1613,SEARO
2021-07-07,103274,2348,SEARO
2021-07-08,109802,2063,SEARO
2021-07-09,109567,2193,SEARO
2021-07-10,103390,2434,SEARO
2021-07-11,105465,2356,SEARO
2021-07-12,108422,2053,SEARO
2021-07-13,109035,3305,SEARO
2021-07-14,125815,2112,SEARO
2021-07-15,127703,2137,SEARO
2021-07-16,124690,2277,SEARO
2021-07-17,117005,2282,SEARO
2021-07-18,116882,2237,SEARO
2021-07-19,106004,2510,SEARO
2021-07-20,101147,2289,SEARO
2021-07-21,106194,5987,SEARO
2021-07-22,118667,2615,SEARO
2021-07-23,114813,2716,SEARO
2021-07-24,115405,2641,SEARO
2021-07-25,113388,2576,SEARO
2021-07-26,106950,2706,SEARO
2021-07-27,113517,3267,SEARO
2021-07-28,134052,3295,SEARO
2021-07-29,130140,3361,SEARO
2021-07-30,126817,3117,SEARO
2021-07-31,116653,3273,SEARO
2021-08-01,113624,2991,SEARO
2021-08-02,104993,2830,SEARO
2021-08-03,108963,2813,SEARO
2021-08-04,122286,3177,SEARO
2021-08-05,122410,3120,SEARO
2021-08-06,127265,2935,SEARO
2021-08-07,109254,3059,SEARO
2021-08-08,104054,2768,SEARO
2021-08-09,96607,2688,SEARO
2021-08-10,105321,3294,SEARO
2021-08-11,110044,2892,SEARO
2021-08-12,108070,2721,SEARO
2021-08-13,112499,2793,SEARO
2021-08-14,105094,2522,SEARO
2021-08-15,93644,2491,SEARO
2021-08-16,91090,2405,SEARO
2021-08-17,83318,2435,SEARO
2021-08-18,88208,2429,SEARO
2021-08-19,95054,2918,SEARO
2021-08-20,96516,2646,SEARO
2021-08-21,84211,2489,SEARO
2021-08-22,75683,2153,SEARO
2021-08-23,66268,1936,SEARO
2021-08-24,76648,2082,SEARO
2021-08-25,93449,2458,SEARO
2021-08-26,95966,2179,SEARO
2021-08-27,88820,1844,SEARO
2021-08-28,87690,1821,SEARO
2021-08-29,87615,1690,SEARO
2021-08-30,78371,1636,SEARO
2021-08-31,68961,1477,SEARO
2021-09-01,79448,1785,SEARO
2021-09-02,83559,1871,SEARO
2021-09-03,79755,1599,SEARO
2021-09-04,79436,1447,SEARO
2021-09-05,73483,1301,SEARO
2021-09-06,67484,1380,SEARO
2021-09-07,65006,1575,SEARO
2021-09-08,68503,1562,SEARO
2021-09-09,74372,1233,SEARO
2021-09-10,63182,1042,SEARO
2021-09-11,61018,1148,SEARO
2021-09-12,53974,998,SEARO
2021-09-13,50559,907,SEARO
2021-09-14,49706,993,SEARO
2021-09-15,56208,978,SEARO
2021-09-16,54856,1123,SEARO
2021-09-17,60222,957,SEARO
2021-09-18,59324,795,SEARO
2021-09-19,52178,787,SEARO
2021-09-20,50634,751,SEARO
2021-09-21,46192,738,SEARO
2021-09-22,46946,872,SEARO
2021-09-23,53401,760,SEARO
2021-09-24,52076,789,SEARO
2021-09-25,48191,705,SEARO
2021-09-26,46883,634,SEARO
2021-09-27,42309,634,SEARO
2021-09-28,35260,579,SEARO
2021-09-29,35943,755,SEARO
2021-09-30,41135,680,SEARO
2021-10-01,45188,633,SEARO
2021-10-02,40726,545,SEARO
2021-10-03,38096,492,SEARO
2021-10-04,35437,475,SEARO
2021-10-05,33498,538,SEARO
2021-10-06,34312,572,SEARO
2021-10-07,38610,612,SEARO
2021-10-08,36625,504,SEARO
2020-01-03,0,0,WPRO
2020-01-04,1,0,WPRO
2020-01-05,0,0,WPRO
2020-01-06,3,0,WPRO
2020-01-07,0,0,WPRO
2020-01-08,0,0,WPRO
2020-01-09,0,0,WPRO
2020-01-10,0,0,WPRO
2020-01-11,0,0,WPRO
2020-01-12,41,1,WPRO
2020-01-13,0,0,WPRO
2020-01-14,1,0,WPRO
2020-01-15,0,0,WPRO
2020-01-16,0,0,WPRO
2020-01-17,4,1,WPRO
2020-01-18,0,0,WPRO
2020-01-19,81,1,WPRO
2020-01-20,77,1,WPRO
2020-01-21,93,2,WPRO
2020-01-22,143,11,WPRO
2020-01-23,132,1,WPRO
2020-01-24,269,8,WPRO
2020-01-25,469,16,WPRO
2020-01-26,691,14,WPRO
2020-01-27,783,26,WPRO
2020-01-28,1770,49,WPRO
2020-01-29,1469,2,WPRO
2020-01-30,1751,38,WPRO
2020-01-31,1999,42,WPRO
2020-02-01,2109,46,WPRO
2020-02-02,2601,103,WPRO
2020-02-03,2834,64,WPRO
2020-02-04,3235,66,WPRO
2020-02-05,3911,72,WPRO
2020-02-06,3710,70,WPRO
2020-02-07,3158,85,WPRO
2020-02-08,3392,87,WPRO
2020-02-09,2664,100,WPRO
2020-02-10,2990,107,WPRO
2020-02-11,2477,100,WPRO
2020-02-12,2027,5,WPRO
2020-02-13,15155,253,WPRO
2020-02-14,4065,152,WPRO
2020-02-15,2660,142,WPRO
2020-02-16,2030,104,WPRO
2020-02-17,2060,98,WPRO
2020-02-18,1904,139,WPRO
2020-02-19,1796,113,WPRO
2020-02-20,417,123,WPRO
2020-02-21,987,0,WPRO
2020-02-22,1034,207,WPRO
2020-02-23,890,2,WPRO
